agros2d,0.005503913685379995,612.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.0022957278475199986,507.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.0027013718218900015,544.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.004075547630969999,521.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.005580849705200002,484.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.006575978952689996,517.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0
agros2d,0.007006108653780005,449.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0
agros2d,0.007034125787340004,511.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0
agros2d,0.006848152635930002,499.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0
agros2d,0.006616799349649998,540.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0
agros2d,0.006464939627050003,502.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75
agros2d,0.021358784638190006,474.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.014447276812370001,616.0,10.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.008329988648709995,592.0,10.0,10.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.006057711828349998,609.0,10.0,10.0,10.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.005442237270880004,546.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0
agros2d,0.0011335344332899953,579.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0
agros2d,0.0025394003431099964,585.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0
agros2d,0.003938036871420002,537.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0
agros2d,0.004655073222750001,593.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0
agros2d,0.005070814003539996,532.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25
agros2d,0.0071530461130000006,1455.0,11.545231026339415,11.279899984818924,10.687570464206102,10.082346474372196,9.751735907819393,1.717402067334744,8.78653235673695,9.291405555941841,9.541855591984014,9.681733362311485
agros2d,0.0031777046752499982,1738.0,10.026231120361103,9.70588327655677,9.585955761302923,9.945432487097083,10.155610544226574,3.3786340410071007,11.107623458639992,10.537291363008793,10.321941488163109,10.214635801801405
agros2d,0.0007364814418499973,857.0,10.3625,10.0,10.0,10.0,10.0,5.725,10.0,10.0,10.0,10.0
agros2d,0.001691081489519994,1984.0,10.750198874279716,10.322371308421278,10.229273989663067,10.029112828574583,9.917056220271089,6.236137138240093,9.307633550716488,9.699079595396235,9.825139629776746,9.884750263288776
agros2d,0.0009192581588099952,837.0,10.081940479038796,10.0,10.0,10.0,10.0,6.0257879503722,10.0,10.0,10.0,10.0
agros2d,0.0008490897239399964,3719.0,10.4129000650702,10.143565432713304,10.135945957172034,10.016677907626953,9.948281996671001,5.738615444746488,10.354724988300097,9.883662578422458,9.913600777218194,9.936951737329993
agros2d,0.0013729303850200034,1189.0,10.389370287728966,10.26870287728965,10.0,10.0,10.0,5.408115917127379,10.0,10.0,10.0,10.0
agros2d,0.0006196904022799919,3387.0,10.448362245340459,9.667809717811735,10.078124739979843,10.009553417091395,9.970097450001605,5.696893532598359,10.059589782165162,9.936962911415304,9.951420246048386,9.964089715811317
agros2d,0.0008271956395,3016.0,10.601420405745598,9.524748936428152,9.877361635075815,9.986973053020527,10.039042121449056,5.584837900631593,10.063098602165647,10.13507931761753,10.07766340756655,10.051667979375003
agros2d,0.0010561420592999997,3197.0,10.481760004307892,9.643065415428685,9.813923892890768,10.010265035263195,9.967870058717578,5.376362278901117,10.06402852606556,9.93226738338537,9.94780162086298,9.961414818385743
agros2d,0.0005999202572700055,2897.0,10.459479439126548,9.646826750362019,10.387406119194067,9.982725662429004,10.04213198176752,5.6661901672246655,9.964049467555704,10.067640084288417,10.082649654156434,10.06219075824851
agros2d,0.0010986358062399938,1954.0,10.493394629695496,9.620758254047805,10.4160014190948,9.981450605482417,10.045241836244164,5.346302107276722,9.961395879483904,10.072632748058316,9.73814223347131,10.066781195247465
agros2d,0.0006181093890499961,1651.0,10.459647833894685,9.620206075043296,10.407120325023453,10.018965746742767,9.936767082685682,5.648037795966595,9.937984169687793,9.794963226183015,10.423195754988871,9.92416589164326
agros2d,0.0009505519424000022,2891.0,10.492844853840941,9.621180832532483,10.415537880333096,9.981471274554613,10.045191424529714,5.351487592853247,9.96143889497712,10.072551815415906,10.08865131549774,10.411631291733418
agros2d,0.0006355968476399951,2561.0,10.497899445586958,9.678098624782194,10.426655317948999,10.004839084387052,9.993980760003845,6.005691005117309,10.076205273085865,10.275400699538544,10.289237633099996,10.018311232277357
agros2d,0.0007059064680400005,1831.0,10.455363178698178,9.644388898820903,10.379436365943581,9.857705331008468,10.366187091818556,5.6164324498971965,10.010646743462207,10.096946261725789,10.125949346595783,9.768512074093705
agros2d,0.0006835563592500009,1691.0,10.393025415858618,9.594323870364462,10.37789084990224,9.902518378014916,10.165795646195427,5.913147416739453,9.710809821701444,9.891048785168028,10.106120721136712,10.235285776119499
agros2d,0.0010817232446100056,2894.0,10.492992336828062,9.621067471538732,10.415662229339434,9.717070321010679,10.045204947986903,5.350096533394813,9.961427355631804,10.07257352642369,10.088677844253635,10.066726744718599
agros2d,0.0006388676346000045,2572.0,10.410598186982284,9.65966728863362,10.372178680457322,10.317123942698768,10.048364479904153,5.6893902354831685,9.839914582973512,10.130766750595212,10.108055710531518,9.971498590714516
agros2d,0.0011707769319200026,3151.0,10.492942472780738,9.621105798928673,10.415620186898758,9.981467604526369,10.0452003757015,5.350566851063435,9.615497584496651,10.072566185924689,10.088668874872385,10.066719995596333
agros2d,0.0006060935504800069,2140.0,10.423738601496062,9.586724718391396,10.478442119066926,10.051709834842883,10.073894371208777,5.887805774027098,10.249634572564869,9.841738371357389,10.006073836376547,10.141261310215128
agros2d,0.0005376212062299921,2457.0,10.425795324978415,9.672717632612349,10.359005649381045,9.718245834431878,10.039043315850625,5.983898714490692,9.966684975775271,10.062681437336789,10.076590666206503,10.057631597551822
agros2d,0.0007237911308000007,1457.0,10.445278261170671,9.68508437687358,10.323195914954464,9.746012639177664,9.834705911158357,6.1741202591366635,9.981883268053464,10.31734052240864,9.875987085142356,10.252369972171602
agros2d,0.0010528717844799983,2842.0,10.393487242164838,9.697550845211664,10.331765368498832,9.739624502491953,10.396496697214987,6.288628534919144,9.969212820724351,10.057925356305477,10.070779194258867,10.053258683343623
agros2d,0.0009611720609400036,1387.0,10.37605395179875,9.678631248829957,10.391871024619148,9.575722100084832,9.736539149367008,6.030809114432969,9.991333460000154,9.796886773911723,10.16309430183501,9.947458822958682
agros2d,0.001027476152549999,1947.0,10.393414204282003,9.697606984886765,10.331703787238968,9.739672832585136,10.03607412795968,6.289317428192365,9.969218535345187,10.057914604380297,10.070766056444107,10.414479450682686
agros2d,0.0007177616681300061,1243.0,10.439169895409607,9.666469324020532,10.343823722070221,9.662886575323391,10.00928081790401,6.009450184663487,9.87734764346057,10.398135700617436,10.02908917008362,9.748945239811873
agros2d,0.0007781007162999971,1848.0,10.458196373440169,9.647812963104897,10.386324313446293,9.696805649823611,10.042014331018647,5.678292042116602,9.964149857019645,9.705998244743665,10.082418860509952,10.062017094704238
agros2d,0.00094265167806999,2178.0,10.222165366704953,9.63196141186913,10.418781576191483,9.827820855231865,10.064686482366325,5.813036716148746,10.089683205638813,10.31662900711944,10.156217352102866,10.152588017524675
agros2d,0.001344655360769997,3614.0,10.391843291728255,9.409764490236324,10.33037928589197,9.740712325340919,10.035930083083159,6.304134274588812,9.969341446487496,10.057683349946481,10.070483485847426,10.053036173878633
agros2d,0.0009125094580899979,2107.0,10.626437566964617,9.941061861737916,10.438482873292863,9.759126902791001,10.101651005618619,5.898552557320845,9.939776807724865,10.122323050214161,10.094390763054903,10.115485278846894
agros2d,0.0005710569460600041,2229.0,10.440072312270134,9.747250246914934,10.248755676606883,9.81445698821663,10.002048488123245,5.941017123327398,9.938074520347465,10.032637059662575,10.046150934451594,9.99518954877587
agros2d,0.0006261672963799999,2673.0,10.468420021490747,9.63995468110638,10.39494429396775,9.690040532274002,10.042951788751433,6.057366430411581,9.96334993963566,10.068956229676447,10.084257856781916,10.063400870277613
agros2d,0.0007278917951500066,3223.0,10.393953300718476,9.715332064878696,10.337548755492517,9.692226599253761,10.056124914245059,5.906967468050101,9.988288300474087,10.075801837431637,10.068923128787906,10.077172614255806
agros2d,0.0006041409752999996,2650.0,10.416389845480913,9.680641993598565,10.38479976080211,9.703854334460374,10.039043379815974,6.0052701398395785,9.961521610825725,10.058804219027941,10.076533216286343,10.057950974990671
agros2d,0.000614608470810006,2669.0,10.43749762585607,9.6561902567899,10.360050883722126,9.743422059386027,10.025444343460459,5.968691339262485,9.969392712700234,10.065728266069646,10.076801599560527,10.052240018965147
agros2d,0.0006727258488699998,3030.0,10.422023557859282,9.653892665578194,10.342704664690471,9.706224142833204,10.04914262682289,5.97893040042329,9.962955681539173,10.076191163379201,10.087870678305936,10.079279337164529
agros2d,0.0007208559334400014,2251.0,10.430674933038308,9.681429455943006,10.347482189742836,9.720479913468468,10.048443278347213,6.002166152417459,9.996480963082654,10.047351883949203,10.079448541503307,10.040442626691936
agros2d,0.0006242991219900067,2463.0,10.424509461420023,9.667127339617496,10.360013700253926,9.719941380546551,10.050732001371108,5.985356192267246,9.973953121090197,10.051513399764902,10.036405430194947,10.073815465033825
agros2d,0.0005870556978600058,2847.0,10.43485838559482,9.682153659629781,10.351751374292737,9.715442166207817,10.036821491945789,5.989183657661633,9.92552427747555,10.05763829751831,10.070645887914056,10.04922681337139
agros2d,0.0005712385192600052,2385.0,10.428109972881428,9.67049998621546,10.360605018604685,9.729163083765075,10.064652974982616,5.955132506877841,9.970126416413935,10.065363776226542,10.080454591100793,10.034998575045865
agros2d,0.0005620998827399987,3288.0,10.420170776547648,9.69014348197304,10.363881762537684,9.738513067770239,10.037917009921333,5.984099384190394,9.963480203898683,10.087830731641922,10.086519868520787,10.071480371433132
agros2d,0.0006164647347000046,2545.0,10.424457867935295,9.67334246347153,10.360523842112126,9.723781760342726,10.042019565645287,5.981343567473412,9.97561870900674,10.029136011008724,10.081340815818791,10.088500233325817
agros2d,0.0006187193133899921,3214.0,10.420523913446905,9.67550620383548,10.363527250592544,9.707412863880126,10.001684054045782,5.963494531310292,9.971469976617014,10.066895159752681,10.075071926935236,10.047454005954473
agros2d,0.0006584375272400056,2965.0,10.405731100779795,9.645883209699791,10.351057926989863,9.714157727595966,10.032782546873825,5.992433330207677,9.96937579258031,10.056717276049051,10.074810656521663,10.051846229422315
agros2d,0.0005903010267699891,2752.0,10.445265183026306,9.68253133104643,10.36416080145092,9.706176390694266,10.045882808002695,5.981243640888874,9.974577881998231,10.093056515093519,10.066771403750629,10.060644198612184
agros2d,0.000577725780479996,2360.0,10.427132782021534,9.672092801753168,10.357487456649963,9.71270990852103,10.036067066055963,5.986453861507972,9.9577512425438,10.096226863664853,10.071840516594214,10.026762961777827
agros2d,0.0006944802426400048,2462.0,10.409502807081736,9.670293814731489,10.367735514579017,9.735999597943309,10.060843646660029,5.969312023121299,9.948835886941271,10.05985077726035,10.086598429088037,10.059518463699849
agros2d,0.0005789182277599991,3604.0,10.405432329151068,9.668642010538028,10.364983242062088,9.729203336511876,10.041607632502195,5.966812514656497,9.978984798761624,10.088076194315054,10.084553334796139,10.067127239549109
agros2d,0.0005524407605399968,2615.0,10.44194770147,9.681123522269386,10.35185827797718,9.713521864788843,10.012716515174388,5.997958248365617,9.955047093379523,10.041708149932811,10.083003865060192,10.06496063034194
agros2d,0.00058964555659,2604.0,10.435814673462215,9.67458522217336,10.36199499258035,9.710835923168652,10.041143630433265,5.977267798527265,9.963844639757957,10.051962921595498,10.084076923786986,10.050652252569183
agros2d,0.0006182701648400025,3396.0,10.426282398383222,9.67302680121888,10.35811040602038,9.718940004550522,10.033934880733318,5.988654253106842,9.967064933082225,10.069047914463585,10.0715755766799,10.062500056917317
agros2d,0.000602941954730003,2381.0,10.42249407186008,9.676589492508413,10.355594604344109,9.720292668333338,10.04028512288575,5.981750784874599,9.966903638918122,10.061628471286163,10.082257601681643,10.052157515061339
agros2d,0.000730055257769997,2545.0,10.427500312838909,9.67140711455211,10.360443195164512,9.717117622345564,10.039199654766659,5.986837423127528,9.966551574329685,10.062932429030374,10.07689735382952,10.057862368460855
agros2d,0.0006129759924500054,2564.0,10.425152744574223,9.673746680741605,10.3583865879085,9.717657848580597,10.03873826626392,5.9809872862422875,9.966083086536285,10.062053295005944,10.073518834627345,10.057485851349384
agros2d,0.0005497283983200022,2494.0,10.427801747398277,9.675401074903604,10.359800421620163,9.71865464511547,10.039669392748305,5.983045252918994,9.966415894094768,10.063277853465562,10.076768667174987,10.058210134364773
agros2d,0.0006301469067600007,2861.0,10.425598810341143,9.672140187284663,10.358574665635569,9.71872126512692,10.03695435611236,5.981515345769699,9.966544369898353,10.063991735548111,10.079439394825101,10.058780742591395
agros2d,0.0007176809441599994,2407.0,10.426026789768716,9.67249586797266,10.359165586303408,9.719337559365197,10.041604281763826,5.981022093729407,9.967029119839138,10.062949671225764,10.076977058695931,10.055368295301227
agros2d,0.0005956455624799985,2360.0,10.423653936388177,9.674593706809832,10.358864386600379,9.718788825172528,10.03833169618314,5.986513281869208,9.966051940959755,10.062200923642182,10.076733937999597,10.057298697388136
agros2d,0.000603586007009996,2756.0,10.426283285784404,9.673588814945415,10.357853303417224,9.718469242335537,10.039983312100285,5.985725458283368,9.969664574506009,10.061148481998028,10.076876453736183,10.055912700465834
agros2d,0.0005885796491500042,2839.0,10.426046626485634,9.672966904900598,10.356446581903102,9.717658021184073,10.041351912121714,5.984779616118178,9.96523223818957,10.06322442911251,10.076868184038842,10.05901790420474
agros2d,0.0005997538765600023,2881.0,10.42434106493731,9.673206084095721,10.359958647939592,9.71666861553995,10.040682681485073,5.983484558569667,9.9689685249443,10.064403935948995,10.07683828371696,10.058892154332712
agros2d,0.0006257990686100007,2608.0,10.42678955608289,9.672737832507584,10.3588262747395,9.71951142717192,10.035541043111234,5.983673522355412,9.96713701594902,10.061843052957066,10.07492159825345,10.056199992085112
agros2d,0.0005611047275600116,2343.0,10.423788902558552,9.670034190321093,10.358210877141927,9.717837023748286,10.038417238952945,5.984752176062391,9.966954057455775,10.062085021208015,10.076412665238019,10.057053060738873
agros2d,0.0006058793749600055,2852.0,10.425761971073065,9.67431129890538,10.359087203757428,9.716103946967607,10.037326432113304,5.983559999498961,9.965286879650892,10.060975064425483,10.07718731019006,10.05620803768038
agros2d,0.0005926949320500022,2974.0,10.425567751822623,9.67259024314147,10.359362292659124,9.719093424735512,10.039460627424209,5.983878432927119,9.966761924457048,10.06151253564226,10.076270638052527,10.059188101091307
agros2d,0.000595150920210002,2385.0,10.425889619156393,9.673188256788203,10.359413173998309,9.718546376721845,10.038790833076318,5.984022922342377,9.966778208131172,10.062343694185728,10.076308665904017,10.057090404061505
agros2d,0.0005995028822099943,2631.0,10.425989351988733,9.672587578997756,10.358518200844648,9.718287415492282,10.038871562115446,5.9838075837753,9.966873771822558,10.063531185626395,10.076316259845795,10.057817924011157
agros2d,0.0005572615033599998,2497.0,10.425808699548845,9.672711384303756,10.358990467453735,9.718190475172769,10.03901355335268,5.983924265960865,9.966595638442955,10.06301689160007,10.07654316471038,10.057322911194083
agros2d,0.0005361363119200011,2485.0,10.425840269528276,9.672710450627177,10.358952929953018,9.718086406706501,10.039070815438285,5.983800375021981,9.96654858134641,10.062442394540552,10.076874051067856,10.057716307374497
agros2d,0.0005539931791599976,2329.0,10.42593068085276,9.672805123730406,10.35888073059555,9.718059896814195,10.039048264795262,5.983854345242584,9.966137291269678,10.062394230958322,10.076811610478748,10.057631195762342
agros2d,0.0006505085008199941,2455.0,10.425665579885974,9.672776987859653,10.35910791420793,9.718028852011164,10.039212018506781,5.983831562692345,9.966579599374182,10.062572196466975,10.076969896491365,10.057982368132807
agros2d,0.0005548517799100015,2444.0,10.425705517838196,9.672866660003077,10.358817689869642,9.718175253066596,10.039119715711685,5.9837178378368785,9.966562879547714,10.062409617775698,10.07709084714979,10.057492454293095
agros2d,0.0005532016212300003,2342.0,10.426071291985908,9.672594951248902,10.358870030008296,9.71807831181648,10.03916191900943,5.983700795443672,9.96672276763002,10.062288568956149,10.076763363266714,10.057595072951132
agros2d,0.0005997874103799983,2423.0,10.425931638249606,9.672713086130006,10.358940739403334,9.718223564761846,10.038731075259152,5.983788165467463,9.966605218109004,10.062384707982307,10.076686127709788,10.057570362202881
agros2d,0.0005580884766299985,2413.0,10.425940549633406,9.672627917905784,10.358903910409593,9.718200532702072,10.03913062888014,5.98413312668051,9.966580302763173,10.062475523850493,10.077105927238334,10.057714894173976
agros2d,0.0005475209584599999,2415.0,10.425821817212242,9.672731679138073,10.358931892010032,9.71796263105507,10.03882018139883,5.98407522843372,9.966501042011732,10.06239221001532,10.07686386059575,10.057948594555375
agros2d,0.0007220241472799993,2489.0,10.425692068206569,9.672540166826604,10.358811718421869,9.7179438352522,10.039185433576318,5.983807001599904,9.966500856866292,10.062323485045948,10.076688462359229,10.057645982912776
agros2d,0.0007128399933700063,2469.0,10.42577250337439,9.672812587035438,10.358897108237871,9.718044165714755,10.039038037604707,5.983523101875722,9.966502699676587,10.062404042799594,10.076543342906223,10.057693592390306
agros2d,0.0005527931685900011,2383.0,10.426093947753726,9.672822087193333,10.359110187108662,9.71803914009099,10.039018030166575,5.9837576425337815,9.966634011026239,10.062584655404311,10.076995692080843,10.057694165041509
agros2d,0.000553366820540001,2374.0,10.425828681098317,9.67252500240085,10.359061197709789,9.718256105511163,10.039121819073157,5.983570992740371,9.966370416431253,10.062503266599496,10.076951249796428,10.057704174728158
agros2d,0.000536401025530001,2485.0,10.425984607954312,9.67271528302699,10.359102631457418,9.71812398240839,10.039108320163422,5.98389867382517,9.966649500643618,10.062100414126563,10.076915878689285,10.057810944478641
agros2d,0.0006087146871799963,2345.0,10.426006226757925,9.672580154000013,10.35910191418997,9.717989555758313,10.039083695715485,5.984103993660531,9.966548880559815,10.062491384085488,10.076876380682839,10.057730909338852
agros2d,0.0005592347916400014,2534.0,10.425952804664336,9.67276184097549,10.358764115304334,9.718210929521451,10.039079794654448,5.983712937494435,9.966602730596536,10.062399033450253,10.077012577269791,10.057998763883829
agros2d,0.0005188577825799975,2306.0,10.425834128211322,9.672722462859147,10.35896210818745,9.718056590067636,10.038942941549857,5.983817001041013,9.966616188676701,10.0624998893458,10.077010244741068,10.057609680213563
agros2d,0.0005322902049000044,2334.0,10.4258651268958,9.67284746211585,10.358912092626147,9.718064928287392,10.039001808700373,5.983923873536052,9.966598341423154,10.062554446151367,10.076968552662796,10.057549733070202
agros2d,0.0005525066422099947,2401.0,10.425827948652525,9.672707172026596,10.358951933762413,9.718074044749711,10.038890720353795,5.983756558482738,9.966614302681544,10.062539065934121,10.077074035373549,10.057640432866622
agros2d,0.0005339105439399975,2408.0,10.425824968039336,9.672719918968827,10.359006581243234,9.718051399165773,10.038964647012415,5.983835754169315,9.966645087433378,10.062432697004473,10.077015567923187,10.057544082638515
agros2d,0.0005493620016399966,2390.0,10.425833355681526,9.672739473278616,10.35896344748745,9.718035684651825,10.038925634853138,5.983814249527384,9.966601956809175,10.062483564243173,10.07701214044174,10.057594673927994
agros2d,0.0005498669994600035,2390.0,10.42583477174356,9.672709851088282,10.35895540899207,9.718067416402862,10.038964678729561,5.983821905179856,9.966642429967797,10.0625126046191,10.076993146151276,10.057617738133029
agros2d,0.0005503825161900073,2390.0,10.425829319276446,9.672729495758807,10.358957035873427,9.71805562052505,10.038950362433345,5.983794066425415,9.966607332487573,10.062492409897223,10.076973809747814,10.057616228355734
agros2d,0.000518832231239994,2306.0,10.425832444139637,9.67272071457985,10.358974439795313,9.7180747976789,10.038943259265995,5.983835917305542,9.966585122151997,10.062503419706728,10.077019118439347,10.05761092648194
agros2d,0.0005501522493500089,2390.0,10.425821544526347,9.672706695790106,10.358961805150571,9.718064628985625,10.038962063104185,5.983833672120041,9.966578579299473,10.06248944852109,10.076993444356003,10.057613648469472
agros2d,0.0005502910220800033,2390.0,10.425850395352503,9.67272385511013,10.358978345430575,9.718082019833687,10.038949872417188,5.98385079493732,9.96661212436661,10.062502604929358,10.077038915278575,10.057624472421566
agros2d,0.000518832231239994,2306.0,10.42584679921822,9.672715873474964,10.358962957194096,9.718078750314987,10.038920138316257,5.983836291926308,9.966585597268194,10.062497502946387,10.077023352928855,10.057578971920252
agros2d,0.0005189060528499995,2306.0,10.425825016941413,9.67271608264864,10.358984495739763,9.7180688892147,10.038943053154588,5.98383824777536,9.966591036620786,10.062540832756723,10.077016501268725,10.05758985306887
agros2d,0.0005292655110300058,2382.0,10.425842381568595,9.672724110133633,10.358957074594453,9.718086037248662,10.038954532154063,5.9838257636182,9.966586575973064,10.06249480117494,10.07701857837517,10.05764294783311
agros2d,0.000539274466529998,2314.0,10.425809256194887,9.672725661836743,10.358972469805737,9.718087541472041,10.03891790941609,5.983843908063214,9.9666001314687,10.062502529008693,10.077010649341945,10.057612043677825
agros2d,0.0005499103480400042,2390.0,10.425840803776893,9.672727897534749,10.358966465435293,9.718073529661885,10.03895219490835,5.983837485465388,9.966547013143572,10.062494128085499,10.077001460160451,10.057612651334354
agros2d,0.0005395502759400019,2314.0,10.4258307429719,9.672708676561513,10.358989478560417,9.718077132919431,10.038949333500232,5.983803038777489,9.966583956118955,10.0624949835633,10.077035494116098,10.057598835579602
agros2d,0.000549898556159987,2390.0,10.425818089061053,9.672725555684735,10.35898592239653,9.718070845042812,10.03896638021573,5.9838355426847745,9.9665846470358,10.062509336467066,10.07701488394984,10.057642881043632
agros2d,0.000539777357819998,2314.0,10.425847868859282,9.672702990281003,10.358981761665722,9.71806539834912,10.038923863703442,5.983843951004699,9.966582069525911,10.06251357303942,10.077003930830859,10.057627683504919
agros2d,0.0005292700879900095,2382.0,10.425829191814996,9.672720444542529,10.358977174331907,9.71808978365994,10.038952026072275,5.983841419499718,9.966593871175112,10.062519017341636,10.076981578104146,10.057612737649752
agros2d,0.0005394765289700016,2314.0,10.425826451354615,9.672725301382565,10.358950828382957,9.718074403298107,10.038948590867829,5.983843436190662,9.966581658918901,10.062519741986266,10.077043978199724,10.057596107904015
agros2d,0.0005190265978099939,2306.0,10.42583144470576,9.672721745766996,10.358970438290795,9.718064248710276,10.038931684124346,5.983858423872078,9.966577214641445,10.062492960735018,10.07700451685766,10.057642683254056
agros2d,0.0005497546683699956,2390.0,10.425842341379226,9.67274275706344,10.358984975702157,9.71807692066106,10.038951797122072,5.983839491596763,9.966594878787589,10.062507085912406,10.077007646511461,10.057583915853023
agros2d,0.0005396023029799989,2314.0,10.425828158828853,9.672712129247131,10.358973285839967,9.718072375690616,10.038937216316368,5.98384987841806,9.966584933736303,10.062493480396675,10.077024983499381,10.057605544822826
agros2d,0.0005189014796899948,2306.0,10.425839439393776,9.672723426309846,10.358978071052796,9.718073843833997,10.038945259396867,5.983833823445679,9.966586429935452,10.062505592771723,10.077018491781349,10.057613153123743
agros2d,0.0005188652319399962,2306.0,10.425832938146748,9.672722997243675,10.358970861298205,9.718075920234739,10.038937519265268,5.983831281563115,9.966583415633925,10.062510001664366,10.077017074938444,10.057612554700942
agros2d,0.0005188276584299962,2306.0,10.42583227681932,9.672720210531175,10.35897360212934,9.718074769655162,10.038941303787693,5.983832963600383,9.966586208240193,10.062504746445734,10.077021162426723,10.05761202469834
agros2d,0.0005188276584299962,2306.0,10.425833525058447,9.67272030382846,10.35897228037295,9.7180758490865,10.03894144076871,5.9838320184334854,9.966588794241568,10.062503637190218,10.077019525408073,10.057610191060936
agros2d,0.0005189014796899948,2306.0,10.425832348479789,9.672721490006461,10.35897292763504,9.718072173540772,10.038940263021594,5.983831720569294,9.966587254295792,10.062503339475894,10.077020563166059,10.0576108722209
agros2d,0.0005188652319399962,2306.0,10.425833808442377,9.672721351114353,10.358973835288944,9.718075817792466,10.038938798387305,5.9838328043028195,9.966584248447345,10.062503636736029,10.07702271290719,10.057611288040707
agros2d,0.0005189014796899948,2306.0,10.425834597808327,9.67271966091879,10.358973716292649,9.718073481973038,10.038943662458697,5.983831860156034,9.966584804470264,10.06250497001252,10.077022222378604,10.057612022784788
agros2d,0.0005189014796899948,2306.0,10.425834161564485,9.672721227317595,10.358973037881542,9.718074366409681,10.038941179584308,5.983834668019444,9.9665853952797,10.062507805124472,10.077020929564236,10.057612958053891
agros2d,0.0005188276584299962,2306.0,10.425830716742663,9.67272193351998,10.358972785719027,9.718075707310263,10.038943048772209,5.983831864245005,9.966586622343257,10.062503863292356,10.077022886550731,10.057610457941287
agros2d,0.0005188276584299962,2306.0,10.425831440324796,9.672720037097886,10.358973576514192,9.718076577793761,10.038941247049289,5.983830575284105,9.966584767681793,10.062506625953763,10.07701982168463,10.05761041778622
agros2d,0.0005189014796899948,2306.0,10.425831240857242,9.672718905986168,10.35897246339574,9.718073790801053,10.038943307633906,5.983833031992058,9.966585471837144,10.062503269774362,10.077018486868928,10.05761218143701
agros2d,0.0005188276584299962,2306.0,10.425832791209958,9.672721766890847,10.35897301205822,9.718075179423108,10.038940944919329,5.98383230609917,9.966585263319077,10.06250213149615,10.077020432394894,10.057614894916236
agros2d,0.0005189014796899948,2306.0,10.425830881355123,9.672720736264013,10.358974813912866,9.718074383642382,10.038943770227903,5.983833217271179,9.966586054684937,10.062505197906093,10.077020544895078,10.057615059633406
agros2d,0.0005189014796899948,2306.0,10.42583211551397,9.672719856545452,10.358973922038594,9.718074347371106,10.038944656771303,5.983833041302693,9.966587818500876,10.062504366754299,10.077019291350474,10.057609942823781
